row_index,domain_id,source_value,source_id,ground_truth_baseline,top_hits_json,standard_policy,result1_concept_id,result1_concept_name,result1_score,result1_vocabulary_id,result1_standard_concept,error
864,Measurement,elevated alkaline phosphatase,865,1,[],s_or_c,,,,,,"HTTP 429: {""success"":false,""error"":{""code"":""rate_limit_exceeded"",""message"":""Too many requests. Please limit the number of requests per second."",""details"":{""rateLimit"":{""limit"":60,""remaining"":0,""resetTime"":1775108873948,""retryAfter"":60}}},""meta"":{""request_id"":""90dca524-d653-476c-b524-58eaaad69421"",""timestamp"":""2026-04-02T05:46:53.948Z""}}"
865,Condition,dyspenic,866,1,"[{""concept_id"": 44784167, ""concept_name"": ""Lip incompetence"", ""score"": 0.5149, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""698195007"", ""standard_concept"": ""S""}, {""concept_id"": 37163581, ""concept_name"": ""Impaired oral mucous membrane"", ""score"": 0.509, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""1217330004"", ""standard_concept"": ""S""}]",s_or_c,44784167.0,Lip incompetence,0.5149,SNOMED,S,
866,Observation,clubbing,867,1,"[{""concept_id"": 4279382, ""concept_name"": ""Clubbing"", ""score"": 1, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""367004"", ""standard_concept"": ""S""}, {""concept_id"": 4103301, ""concept_name"": ""Claw-shaped deformity"", ""score"": 0.6599, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""2559001"", ""standard_concept"": ""S""}]",s_or_c,4279382.0,Clubbing,1.0,SNOMED,S,
867,Procedure,sternotomy,868,1,"[{""concept_id"": 4100637, ""concept_name"": ""Sternotomy"", ""score"": 1, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Procedure"", ""concept_code"": ""27779004"", ""standard_concept"": ""S""}, {""concept_id"": 4129433, ""concept_name"": ""Partial sternotomy"", ""score"": 0.937, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Procedure"", ""concept_code"": ""260659004"", ""standard_concept"": ""S""}, {""concept_id"": 4126683, ""concept_name"": ""Total sternotomy"", ""score"": 0.8947, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Procedure"", ""concept_code"": ""260660009"", ""standard_concept"": ""S""}, {""concept_id"": 4231751, ""concept_name"": ""Median sternotomy"", ""score"": 0.8913, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Procedure"", ""concept_code"": ""359672006"", ""standard_concept"": ""S""}, {""concept_id"": 4003563, ""concept_name"": ""Chest wall incision"", ""score"": 0.8149, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Procedure"", ""concept_code"": ""120145007"", ""standard_concept"": ""S""}]",s_or_c,4100637.0,Sternotomy,1.0,SNOMED,S,
868,Measurement,tsh,869,1,"[{""concept_id"": 4197602, ""concept_name"": ""Serum TSH measurement"", ""score"": 0.7468, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Measurement"", ""concept_code"": ""313440008"", ""standard_concept"": ""S""}, {""concept_id"": 40796118, ""concept_name"": ""Thyroid Hormones-"", ""score"": 0.7254, ""vocabulary_id"": ""LOINC"", ""domain_id"": ""Measurement"", ""concept_code"": ""LP31666-8"", ""standard_concept"": ""C""}, {""concept_id"": 4193708, ""concept_name"": ""Plasma TSH measurement"", ""score"": 0.7248, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Measurement"", ""concept_code"": ""313441007"", ""standard_concept"": ""S""}, {""concept_id"": 4269031, ""concept_name"": ""Blood spot TSH level"", ""score"": 0.6985, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Measurement"", ""concept_code"": ""401102003"", ""standard_concept"": ""S""}]",s_or_c,4197602.0,Serum TSH measurement,0.7468,SNOMED,S,
869,Procedure,tah/bso,870,1,[],s_or_c,,,,,,
870,Condition,headache pain was bilateral,871,1,"[{""concept_id"": 4037891, ""concept_name"": ""Bilateral headache"", ""score"": 0.893, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""162301005"", ""standard_concept"": ""S""}, {""concept_id"": 4038025, ""concept_name"": ""Aching headache"", ""score"": 0.7928, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""162307009"", ""standard_concept"": ""S""}, {""concept_id"": 605546, ""concept_name"": ""Unilateral left sided headache"", ""score"": 0.7718, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""1119294003"", ""standard_concept"": ""S""}, {""concept_id"": 605547, ""concept_name"": ""Unilateral right sided headache"", ""score"": 0.7674, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""1119295002"", ""standard_concept"": ""S""}, {""concept_id"": 4036624, ""concept_name"": ""Throbbing headache"", ""score"": 0.7418, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""162308004"", ""standard_concept"": ""S""}]",s_or_c,4037891.0,Bilateral headache,0.893,SNOMED,S,
871,Observation,stricture,872,1,"[{""concept_id"": 4100082, ""concept_name"": ""Stricture"", ""score"": 1, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""27551008"", ""standard_concept"": ""S""}, {""concept_id"": 4217691, ""concept_name"": ""Stenosis"", ""score"": 0.9476, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""415582006"", ""standard_concept"": ""S""}, {""concept_id"": 4072277, ""concept_name"": ""Acquired stenosis"", ""score"": 0.8111, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""176639008"", ""standard_concept"": ""S""}, {""concept_id"": 4338831, ""concept_name"": ""Partial stenosis"", ""score"": 0.7847, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""88015002"", ""standard_concept"": ""S""}, {""concept_id"": 4253963, ""concept_name"": ""Complete stenosis"", ""score"": 0.7817, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""74614002"", ""standard_concept"": ""S""}]",s_or_c,4100082.0,Stricture,1.0,SNOMED,S,
872,Condition,embolism,873,1,"[{""concept_id"": 4185607, ""concept_name"": ""Embolism"", ""score"": 1, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""414086009"", ""standard_concept"": ""S""}, {""concept_id"": 312339, ""concept_name"": ""Arterial embolism"", ""score"": 0.8845, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""54687002"", ""standard_concept"": ""S""}, {""concept_id"": 4159647, ""concept_name"": ""Thromboembolic disorder"", ""score"": 0.8511, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""371039008"", ""standard_concept"": ""S""}, {""concept_id"": 4243761, ""concept_name"": ""Embolic infarction"", ""score"": 0.8004, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""37906005"", ""standard_concept"": ""S""}, {""concept_id"": 37109926, ""concept_name"": ""Platelet embolism"", ""score"": 0.7926, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""723876009"", ""standard_concept"": ""S""}]",s_or_c,4185607.0,Embolism,1.0,SNOMED,S,
873,Measurement,elevated direct bilirubin,874,1,"[{""concept_id"": 3655423, ""concept_name"": ""Direct bilirubin above reference range"", ""score"": 0.9621, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Measurement"", ""concept_code"": ""863931005"", ""standard_concept"": ""S""}, {""concept_id"": 4043078, ""concept_name"": ""Serum bilirubin above reference range"", ""score"": 0.9473, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Measurement"", ""concept_code"": ""166612004"", ""standard_concept"": ""S""}, {""concept_id"": 4094532, ""concept_name"": ""Bilirubin level above reference range"", ""score"": 0.9392, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Measurement"", ""concept_code"": ""26165005"", ""standard_concept"": ""S""}, {""concept_id"": 45757521, ""concept_name"": ""Total bilirubin above reference range"", ""score"": 0.9358, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Measurement"", ""concept_code"": ""176271000119108"", ""standard_concept"": ""S""}, {""concept_id"": 4050018, ""concept_name"": ""Biliverdin above reference range"", ""score"": 0.9099, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Measurement"", ""concept_code"": ""124080002"", ""standard_concept"": ""S""}]",s_or_c,3655423.0,Direct bilirubin above reference range,0.9621,SNOMED,S,
874,Procedure,discectomy,875,1,"[{""concept_id"": 4145274, ""concept_name"": ""Discectomy of spine"", ""score"": 0.9437, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Procedure"", ""concept_code"": ""3418002"", ""standard_concept"": ""S""}, {""concept_id"": 4076156, ""concept_name"": ""Percutaneous discectomy"", ""score"": 0.8823, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Procedure"", ""concept_code"": ""178668000"", ""standard_concept"": ""S""}, {""concept_id"": 42872789, ""concept_name"": ""Primary excision of intervertebral disc"", ""score"": 0.8792, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Procedure"", ""concept_code"": ""450782005"", ""standard_concept"": ""S""}, {""concept_id"": 40488920, ""concept_name"": ""Laminectomy and discectomy"", ""score"": 0.8363, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Procedure"", ""concept_code"": ""448234006"", ""standard_concept"": ""S""}, {""concept_id"": 37162288, ""concept_name"": ""Fenestration excision of intervertebral disc"", ""score"": 0.8345, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Procedure"", ""concept_code"": ""1187239007"", ""standard_concept"": ""S""}]",s_or_c,4145274.0,Discectomy of spine,0.9437,SNOMED,S,
875,Observation,psychiatric,876,4,"[{""concept_id"": 4215124, ""concept_name"": ""Psychiatry"", ""score"": 0.8385, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""394587001"", ""standard_concept"": ""S""}, {""concept_id"": 3012907, ""concept_name"": ""Psychiatric findings"", ""score"": 0.8191, ""vocabulary_id"": ""LOINC"", ""domain_id"": ""Observation"", ""concept_code"": ""11452-0"", ""standard_concept"": ""S""}, {""concept_id"": 4057402, ""concept_name"": ""Psychiatric observation"", ""score"": 0.7608, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""182791006"", ""standard_concept"": ""S""}, {""concept_id"": 35809664, ""concept_name"": ""Summary Psychiatric"", ""score"": 0.7573, ""vocabulary_id"": ""UK Biobank"", ""domain_id"": ""Observation"", ""concept_code"": ""c2004"", ""standard_concept"": ""C""}, {""concept_id"": 4150859, ""concept_name"": ""Psychiatry service"", ""score"": 0.7331, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""310116007"", ""standard_concept"": ""S""}]",s_or_c,4215124.0,Psychiatry,0.8385,SNOMED,S,
876,Observation,able to void,877,1,"[{""concept_id"": 4091217, ""concept_name"": ""Ability to pass urine"", ""score"": 0.8361, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""249278006"", ""standard_concept"": ""S""}, {""concept_id"": 4182138, ""concept_name"": ""Finding related to ability to pass urine"", ""score"": 0.8085, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""366273005"", ""standard_concept"": ""S""}, {""concept_id"": 4113700, ""concept_name"": ""Finding of urinary bladder emptying"", ""score"": 0.7769, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""300462002"", ""standard_concept"": ""S""}, {""concept_id"": 4232892, ""concept_name"": ""Ability to maintain urinary continence"", ""score"": 0.7766, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""405002008"", ""standard_concept"": ""S""}, {""concept_id"": 1617085, ""concept_name"": ""Bladder control - functional ability"", ""score"": 0.775, ""vocabulary_id"": ""LOINC"", ""domain_id"": ""Observation"", ""concept_code"": ""96760-4"", ""standard_concept"": ""S""}]",s_or_c,4091217.0,Ability to pass urine,0.8361,SNOMED,S,
877,Procedure,parathyroidectomy,878,1,"[{""concept_id"": 4200418, ""concept_name"": ""Parathyroidectomy"", ""score"": 1, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Procedure"", ""concept_code"": ""53304009"", ""standard_concept"": ""S""}, {""concept_id"": 4165739, ""concept_name"": ""Subtotal parathyroidectomy"", ""score"": 0.9316, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Procedure"", ""concept_code"": ""41237009"", ""standard_concept"": ""S""}, {""concept_id"": 4047947, ""concept_name"": ""Complete parathyroidectomy"", ""score"": 0.9235, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Procedure"", ""concept_code"": ""12330002"", ""standard_concept"": ""S""}, {""concept_id"": 2000282, ""concept_name"": ""Other parathyroidectomy"", ""score"": 0.8881, ""vocabulary_id"": ""ICD9Proc"", ""domain_id"": ""Procedure"", ""concept_code"": ""06.89"", ""standard_concept"": ""S""}, {""concept_id"": 4119238, ""concept_name"": ""Parathyroid adenoma excision"", ""score"": 0.8868, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Procedure"", ""concept_code"": ""287258006"", ""standard_concept"": ""S""}]",s_or_c,4200418.0,Parathyroidectomy,1.0,SNOMED,S,
878,Measurement,o&p,879,5,[],s_or_c,,,,,,
879,Condition,pulmonary edema,880,1,"[{""concept_id"": 4078925, ""concept_name"": ""Pulmonary edema"", ""score"": 1, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""19242006"", ""standard_concept"": ""S""}, {""concept_id"": 4119789, ""concept_name"": ""Fluid overload pulmonary edema"", ""score"": 0.9246, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""233712009"", ""standard_concept"": ""S""}, {""concept_id"": 1340450, ""concept_name"": ""Exacerbation of pulmonary edema"", ""score"": 0.8907, ""vocabulary_id"": ""OMOP Extension"", ""domain_id"": ""Condition"", ""concept_code"": ""OMOP5166105"", ""standard_concept"": ""S""}, {""concept_id"": 4317285, ""concept_name"": ""Non-cardiogenic pulmonary edema"", ""score"": 0.8878, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""95437004"", ""standard_concept"": ""S""}, {""concept_id"": 44805556, ""concept_name"": ""Worsening pulmonary oedema"", ""score"": 0.8873, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""764851000000102"", ""standard_concept"": ""S""}]",s_or_c,4078925.0,Pulmonary edema,1.0,SNOMED,S,
880,Observation,margins,881,1,"[{""concept_id"": 3661859, ""concept_name"": ""Surgical margin"", ""score"": 0.7339, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""871811002"", ""standard_concept"": ""S""}, {""concept_id"": 4264006, ""concept_name"": ""Margination"", ""score"": 0.732, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""61043009"", ""standard_concept"": ""S""}, {""concept_id"": 37159793, ""concept_name"": ""Distal surgical margin"", ""score"": 0.6809, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""880001000004108"", ""standard_concept"": ""S""}, {""concept_id"": 602252, ""concept_name"": ""Proximal surgical margin"", ""score"": 0.6733, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""1370001000004102"", ""standard_concept"": ""S""}]",s_or_c,3661859.0,Surgical margin,0.7339,SNOMED,S,
881,Procedure,c-sections,882,1,"[{""concept_id"": 4015701, ""concept_name"": ""Cesarean section"", ""score"": 0.8283, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Procedure"", ""concept_code"": ""11466000"", ""standard_concept"": ""S""}, {""concept_id"": 4228344, ""concept_name"": ""Vaginal cesarean section"", ""score"": 0.7836, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Procedure"", ""concept_code"": ""89053004"", ""standard_concept"": ""S""}, {""concept_id"": 4223536, ""concept_name"": ""Classical cesarean section"", ""score"": 0.7803, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Procedure"", ""concept_code"": ""84195007"", ""standard_concept"": ""S""}]",s_or_c,4015701.0,Cesarean section,0.8283,SNOMED,S,
882,Measurement,influenza a by pcr,883,1,"[{""concept_id"": 36676235, ""concept_name"": ""Detection of Influenza A virus using PCR - polymerase chain reaction technique"", ""score"": 0.8747, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Measurement"", ""concept_code"": ""772835009"", ""standard_concept"": ""S""}, {""concept_id"": 44806470, ""concept_name"": ""Influenza A nucleic acid detection"", ""score"": 0.8527, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Measurement"", ""concept_code"": ""801631000000107"", ""standard_concept"": ""S""}, {""concept_id"": 44811857, ""concept_name"": ""Influenza A nucleic acid detection assay"", ""score"": 0.8265, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Measurement"", ""concept_code"": ""907311000000106"", ""standard_concept"": ""S""}, {""concept_id"": 40483371, ""concept_name"": ""Detection of Influenza A virus subtype H1N1 using polymerase chain reaction technique"", ""score"": 0.7992, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Measurement"", ""concept_code"": ""445403009"", ""standard_concept"": ""S""}, {""concept_id"": 45757528, ""concept_name"": ""Influenza A virus present"", ""score"": 0.7793, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Measurement"", ""concept_code"": ""181000124108"", ""standard_concept"": ""S""}]",s_or_c,36676235.0,Detection of Influenza A virus using PCR - polymerase chain reaction technique,0.8747,SNOMED,S,
883,Condition,itching,884,1,"[{""concept_id"": 4302654, ""concept_name"": ""Itching"", ""score"": 1, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""418290006"", ""standard_concept"": ""S""}, {""concept_id"": 4169287, ""concept_name"": ""Itching of skin"", ""score"": 0.962, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""418363000"", ""standard_concept"": ""S""}, {""concept_id"": 135618, ""concept_name"": ""Pruritic rash"", ""score"": 0.9237, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""64144002"", ""standard_concept"": ""S""}, {""concept_id"": 37169840, ""concept_name"": ""Pruritic dermatitis"", ""score"": 0.9211, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""1240421004"", ""standard_concept"": ""S""}, {""concept_id"": 136184, ""concept_name"": ""Pruritic disorder"", ""score"": 0.9057, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Condition"", ""concept_code"": ""279333002"", ""standard_concept"": ""S""}]",s_or_c,4302654.0,Itching,1.0,SNOMED,S,
884,Observation,side effect,885,1,"[{""concept_id"": 4105886, ""concept_name"": ""Adverse reaction"", ""score"": 0.8517, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""281647001"", ""standard_concept"": ""S""}, {""concept_id"": 4293855, ""concept_name"": ""Medication side effects present"", ""score"": 0.8411, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""401207004"", ""standard_concept"": ""S""}, {""concept_id"": 441207, ""concept_name"": ""Adverse reaction to drug"", ""score"": 0.7711, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""62014003"", ""standard_concept"": ""S""}, {""concept_id"": 4016917, ""concept_name"": ""Chronic disease - drug side effects"", ""score"": 0.7417, ""vocabulary_id"": ""SNOMED"", ""domain_id"": ""Observation"", ""concept_code"": ""170563001"", ""standard_concept"": ""S""}]",s_or_c,4105886.0,Adverse reaction,0.8517,SNOMED,S,
